date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
0.0,Spain,Luxembourg,4,0,UEFA Euro qualification,Logroño,Spain,False
0.0,Switzerland,San Marino,7,0,UEFA Euro qualification,St. Gallen,Switzerland,False
0.0,Thailand,Hong Kong,1,0,Friendly,Bangkok,Thailand,False
0.0,Tunisia,Gabon,3,3,Friendly,Radès,Tunisia,False
0.0,Andorra,Belgium,1,4,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
0.0,Azerbaijan,Italy,1,3,UEFA Euro qualification,Baku,Azerbaijan,False
0.0,Bosnia and Herzegovina,Wales,2,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False
0.0,Chad,Sierra Leone,1,0,FIFA World Cup qualification,N'Djamena,Chad,False
0.0,Croatia,Bulgaria,3,0,UEFA Euro qualification,Zagreb,Croatia,False
0.0,Czech Republic,Turkey,0,2,UEFA Euro qualification,Prague,Czech Republic,False
0.0,Eritrea,Botswana,0,2,FIFA World Cup qualification,Asmara,Eritrea,False
0.0,Iceland,Latvia,2,2,UEFA Euro qualification,Reykjavík,Iceland,False
0.0,Israel,Cyprus,1,2,UEFA Euro qualification,Jerusalem,Israel,False
0.0,Kazakhstan,Netherlands,1,2,UEFA Euro qualification,Astana,Kazakhstan,False
0.0,Kosovo,Equatorial Guinea,2,0,Friendly,Prishtina,Kosovo,False
0.0,Madagascar,Central African Republic,3,0,FIFA World Cup qualification,Antananarivo,Madagascar,False
0.0,Norway,Malta,2,0,UEFA Euro qualification,Oslo,Norway,False
0.0,United States,Mexico,2,3,Friendly,Pasadena,United States,False
0.0,Armenia,Albania,0,3,UEFA Euro qualification,Yerevan,Armenia,False
0.0,Denmark,France,1,2,Friendly,Copenhagen,Denmark,False
0.0,Egypt,Zambia,3,0,Friendly,Abu Dhabi,United Arab Emirates,True
0.0,Ethiopia,São Tomé and Príncipe,3,0,FIFA World Cup qualification,Addis Abeba,Ethiopia,False
0.0,Faroe Islands,Romania,0,3,UEFA Euro qualification,Tórshavn,Faroe Islands,False
0.0,Finland,Northern Ireland,1,1,UEFA Euro qualification,Helsinki,Finland,False
0.0,Germany,Georgia,2,1,UEFA Euro qualification,Leipzig,Germany,False
0.0,Gibraltar,Scotland,0,6,UEFA Euro qualification,Faro,Portugal,True
0.0,Greece,Hungary,4,3,UEFA Euro qualification,Piraeus,Greece,False
0.0,Kenya,Mauritius,0,0,FIFA World Cup qualification,Nairobi,Kenya,False
0.0,Malawi,Tanzania,1,0,FIFA World Cup qualification,Blantyre,Malawi,False
0.0,Nigeria,Cameroon,3,0,Friendly,Brussels,Belgium,True
0.0,Poland,Republic of Ireland,2,1,UEFA Euro qualification,Warsaw,Poland,False
0.0,Serbia,Portugal,1,2,UEFA Euro qualification,Belgrade,Serbia,False
0.0,Austria,Liechtenstein,3,0,UEFA Euro qualification,Vienna,Austria,False
0.0,Belarus,North Macedonia,0,0,UEFA Euro qualification,Barysaw,Belarus,False
0.0,Estonia,Switzerland,0,1,UEFA Euro qualification,Tallinn,Estonia,False
0.0,Gabon,DR Congo,1,2,Friendly,Mons,Belgium,True
0.0,Lithuania,England,0,3,UEFA Euro qualification,Vilnius,Lithuania,False
0.0,Luxembourg,Slovakia,2,4,UEFA Euro qualification,Luxembourg,Luxembourg,False
0.0,Morocco,Guinea,1,1,Friendly,Agadir,Morocco,False
0.0,Russia,Montenegro,2,0,UEFA Euro qualification,Moscow,Russia,False
0.0,San Marino,Slovenia,0,2,UEFA Euro qualification,Serravalle,San Marino,False
0.0,Sweden,Moldova,2,0,UEFA Euro qualification,Solna,Sweden,False
0.0,Ukraine,Spain,0,1,UEFA Euro qualification,Kyïv,Ukraine,False
0.0,Algeria,Senegal,1,0,Friendly,Algiers,Algeria,False
0.0,Bahrain,Philippines,2,0,FIFA World Cup qualification,Riffa,Bahrain,False
0.0,Belgium,Israel,3,1,UEFA Euro qualification,Brussels,Belgium,False
0.0,Bhutan,Hong Kong,0,1,FIFA World Cup qualification,Thimphu,Bhutan,False
0.0,Botswana,Eritrea,3,1,FIFA World Cup qualification,Francistown,Botswana,False
0.0,Brazil,Venezuela,3,1,FIFA World Cup qualification,Fortaleza,Brazil,False
0.0,Bulgaria,Azerbaijan,2,0,UEFA Euro qualification,Sofia,Bulgaria,False
0.0,Burma,Laos,3,1,FIFA World Cup qualification,Bangkok,Thailand,True
0.0,Burundi,Seychelles,2,0,FIFA World Cup qualification,Bujumbura,Burundi,False
0.0,Congo,Benin,2,1,Friendly,Brazzaville,Congo,False
0.0,Cyprus,Bosnia and Herzegovina,2,3,UEFA Euro qualification,Nicosia,Cyprus,False
0.0,East Timor,Malaysia,0,3,FIFA World Cup qualification,Dili,East Timor,False
0.0,Ecuador,Bolivia,2,0,FIFA World Cup qualification,Quito,Ecuador,False
0.0,El Salvador,Guatemala,1,1,Friendly,Carson,United States,True
0.0,Guinea-Bissau,Liberia,1,3,FIFA World Cup qualification,Bissau,Guinea-Bissau,False
0.0,Iran,Japan,1,1,Friendly,Teheran,Iran,False
0.0,Italy,Norway,2,1,UEFA Euro qualification,Rome,Italy,False
0.0,Jordan,Tajikistan,3,0,FIFA World Cup qualification,Irbid,Jordan,False
0.0,North Korea,Yemen,1,0,FIFA World Cup qualification,P'yŏngyang,North Korea,False
0.0,South Korea,Jamaica,3,0,Friendly,Seoul,South Korea,False
0.0,Kuwait,Lebanon,0,0,FIFA World Cup qualification,Kuwait City,Kuwait,False
0.0,Kyrgyzstan,Bangladesh,2,0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
0.0,Latvia,Kazakhstan,0,1,UEFA Euro qualification,Riga,Latvia,False
0.0,Lesotho,Comoros,1,1,FIFA World Cup qualification,Maseru,Lesotho,False
0.0,Madagascar,Central African Republic,2,2,FIFA World Cup qualification,Antananarivo,Madagascar,False
0.0,Malta,Croatia,0,1,UEFA Euro qualification,Attard,Malta,False
0.0,Mauritania,South Sudan,4,0,FIFA World Cup qualification,Nouakchott,Mauritania,False
0.0,Namibia,Gambia,2,1,FIFA World Cup qualification,Windhoek,Namibia,False
0.0,Netherlands,Czech Republic,2,3,UEFA Euro qualification,Amsterdam,Netherlands,False
0.0,Niger,Somalia,4,0,FIFA World Cup qualification,Niamey,Niger,False
0.0,Oman,India,3,0,FIFA World Cup qualification,Muscat,Oman,False
0.0,Paraguay,Argentina,0,0,FIFA World Cup qualification,Asunción,Paraguay,False
0.0,Peru,Chile,3,4,FIFA World Cup qualification,Lima,Peru,False
0.0,Qatar,Maldives,4,0,FIFA World Cup qualification,Doha,Qatar,False
0.0,Sierra Leone,Chad,2,1,FIFA World Cup qualification,Port Harcourt,Nigeria,True
0.0,Singapore,Cambodia,2,1,FIFA World Cup qualification,Kallang,Singapore,False
0.0,Syria,Afghanistan,5,2,FIFA World Cup qualification,Seeb,Oman,True
0.0,Turkey,Iceland,1,0,UEFA Euro qualification,Konya,Turkey,False
0.0,Turkmenistan,Guam,1,0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
0.0,Uruguay,Colombia,3,0,FIFA World Cup qualification,Montevideo,Uruguay,False
0.0,Vietnam,Thailand,0,3,FIFA World Cup qualification,Hanoi,Vietnam,False
0.0,Wales,Andorra,2,0,UEFA Euro qualification,Cardiff,Wales,False
0.0,Niger,Togo,2,0,African Nations Championship,Niamey,Niger,False
0.0,Nigeria,Burkina Faso,2,0,African Nations Championship,Port Harcourt,Nigeria,False
0.0,South Africa,Angola,0,2,African Nations Championship,Johannesburg,South Africa,False
0.0,Eswatini,Djibouti,2,1,FIFA World Cup qualification,Lobamba,Eswatini,False
0.0,Uganda,Sudan,2,0,African Nations Championship,Kampala,Uganda,False
0.0,Zambia,Mozambique,3,0,African Nations Championship,Ndola,Zambia,False
0.0,Cameroon,Congo,0,0,African Nations Championship,Yaoundé,Cameroon,False
0.0,Ghana,Ivory Coast,2,1,African Nations Championship,Kumasi,Ghana,False
0.0,Mali,Mauritania,2,1,African Nations Championship,Bamako,Mali,False
0.0,Zimbabwe,Lesotho,3,1,African Nations Championship,Bulawayo,Zimbabwe,False
0.0,Tunisia,Libya,1,0,African Nations Championship,Radès,Tunisia,False
0.0,Libya,Morocco,0,4,African Nations Championship,Radès,Tunisia,True
0.0,Angola,South Africa,1,2,African Nations Championship,Luanda,Angola,False
0.0,Gabon,Chad,0,1,African Nations Championship,Libreville,Gabon,False
0.0,Mauritania,Mali,1,1,African Nations Championship,Nouakchott,Mauritania,False
0.0,Senegal,Guinea,3,1,African Nations Championship,Dakar,Senegal,False
0.0,Burkina Faso,Nigeria,0,0,African Nations Championship,Ouagadougou,Burkina Faso,False
0.0,Ethiopia,Burundi,3,0,African Nations Championship,Addis Abeba,Ethiopia,False
0.0,Lesotho,Zimbabwe,1,1,African Nations Championship,Maseru,Lesotho,False
0.0,Mozambique,Zambia,1,1,African Nations Championship,Maputo,Mozambique,False
0.0,Sudan,Uganda,0,2,African Nations Championship,Khartoum,Sudan,False
0.0,Togo,Niger,1,1,African Nations Championship,Lomé,Togo,False
0.0,Tunisia,Morocco,2,3,African Nations Championship,Radès,Tunisia,False
0.0,Ivory Coast,Ghana,1,0,African Nations Championship,Abidjan,Ivory Coast,False
0.0,Congo,Cameroon,0,1,African Nations Championship,Brazzaville,Congo,False
0.0,Cambodia,Brunei,6,1,Friendly,Phnom Penh,Cambodia,False
0.0,United Arab Emirates,Turkmenistan,5,1,Friendly,Abu Dhabi,United Arab Emirates,False
0.0,Angola,Namibia,1,0,Friendly,Luanda,Angola,False
0.0,DR Congo,Zambia,3,0,Friendly,Luanda,Angola,True
0.0,Angola,DR Congo,1,0,Friendly,Luanda,Angola,False
0.0,Hong Kong,Burma,5,0,Friendly,Kowloon,Hong Kong,False
0.0,Namibia,Zambia,0,0,Friendly,Luanda,Angola,True
0.0,Vanuatu,Fiji,1,1,Friendly,Port Vila,Vanuatu,False
0.0,Palestine,Saudi Arabia,0,0,FIFA World Cup qualification,Amman,Jordan,True
0.0,Vanuatu,Fiji,2,1,Friendly,Port Vila,Vanuatu,False
0.0,Estonia,Georgia,3,0,Friendly,Tallinn,Estonia,False
0.0,Jordan,Malta,2,0,Friendly,Istanbul,Turkey,True
0.0,Mozambique,Gabon,1,0,FIFA World Cup qualification,Maputo,Mozambique,False
0.0,Sudan,Zambia,0,1,FIFA World Cup qualification,Khartoum,Sudan,False
0.0,Afghanistan,Cambodia,3,0,FIFA World Cup qualification,Teheran,Iran,True
0.0,Andorra,Saint Kitts and Nevis,0,1,Friendly,Sant Julià de Lòria,Andorra,False
0.0,Australia,Kyrgyzstan,3,0,FIFA World Cup qualification,Canberra,Australia,False
0.0,Benin,Burkina Faso,2,1,FIFA World Cup qualification,Cotonou,Benin,False
0.0,Bolivia,Venezuela,4,2,FIFA World Cup qualification,La Paz,Bolivia,False
0.0,Burundi,DR Congo,2,3,FIFA World Cup qualification,Bujumbura,Burundi,False
0.0,Chile,Colombia,1,1,FIFA World Cup qualification,Santiago,Chile,False
0.0,China PR,Bhutan,12,0,FIFA World Cup qualification,Changsha,China PR,False
0.0,Ecuador,Uruguay,2,1,FIFA World Cup qualification,Quito,Ecuador,False
0.0,India,Guam,1,0,FIFA World Cup qualification,Bangalore,India,False
0.0,Iran,Turkmenistan,3,1,FIFA World Cup qualification,Teheran,Iran,False
0.0,South Korea,Burma,4,0,FIFA World Cup qualification,Suwon,South Korea,False
0.0,Lebanon,Laos,7,0,FIFA World Cup qualification,Sidon,Lebanon,False
0.0,North Macedonia,Montenegro,4,1,Friendly,Skopje,North Macedonia,False
0.0,Maldives,Hong Kong,0,1,FIFA World Cup qualification,Malé,Maldives,False
0.0,Morocco,Equatorial Guinea,2,0,FIFA World Cup qualification,Agadir,Morocco,False
0.0,Namibia,Guinea,0,1,FIFA World Cup qualification,Windhoek,Namibia,False
0.0,Norway,Hungary,0,1,UEFA Euro qualification,Oslo,Norway,False
0.0,Oman,New Zealand,0,1,Friendly,Seeb,Oman,False
0.0,Palestine,Malaysia,6,0,FIFA World Cup qualification,Amman,Jordan,True
0.0,Philippines,Yemen,0,1,FIFA World Cup qualification,Manila,Philippines,False
0.0,Singapore,Japan,0,3,FIFA World Cup qualification,Kallang,Singapore,False
0.0,Tajikistan,Bangladesh,5,0,FIFA World Cup qualification,Dushanbe,Tajikistan,False
0.0,Thailand,Chinese Taipei,4,2,FIFA World Cup qualification,Bangkok,Thailand,False
0.0,Togo,Uganda,0,1,FIFA World Cup qualification,Lomé,Togo,False
0.0,United Arab Emirates,East Timor,8,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
0.0,Uzbekistan,North Korea,3,1,FIFA World Cup qualification,Tashkent,Uzbekistan,False
0.0,Angola,South Africa,1,3,FIFA World Cup qualification,Benguela,Angola,False
0.0,Argentina,Brazil,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False
0.0,Belgium,Italy,3,1,Friendly,Brussels,Belgium,False
0.0,Bosnia and Herzegovina,Republic of Ireland,1,1,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False
0.0,Comoros,Ghana,0,0,FIFA World Cup qualification,Mitsamiouli,Comoros,False
0.0,Costa Rica,Haiti,1,0,FIFA World Cup qualification,San José,Costa Rica,False
0.0,Czech Republic,Serbia,4,1,Friendly,Ostrava,Czech Republic,False
0.0,France,Germany,2,0,Friendly,Saint-Denis,France,False
0.0,Kenya,Cape Verde,1,0,FIFA World Cup qualification,Nairobi,Kenya,False
0.0,Kosovo,Albania,2,2,Friendly,Prishtina,Kosovo,False
0.0,Liberia,Ivory Coast,0,1,FIFA World Cup qualification,Monrovia,Liberia,False
0.0,Libya,Rwanda,1,0,FIFA World Cup qualification,Sfax,Tunisia,True
0.0,Luxembourg,Greece,1,0,Friendly,Luxembourg,Luxembourg,False
0.0,Madagascar,Senegal,2,2,FIFA World Cup qualification,Antananarivo,Madagascar,False
0.0,Mauritania,Tunisia,1,2,FIFA World Cup qualification,Nouakchott,Mauritania,False
0.0,Niger,Cameroon,0,3,FIFA World Cup qualification,Niamey,Niger,False
0.0,Northern Ireland,Latvia,1,0,Friendly,Belfast,Northern Ireland,False
0.0,Peru,Paraguay,1,0,FIFA World Cup qualification,Lima,Peru,False
0.0,Poland,Iceland,4,2,Friendly,Warsaw,Poland,False
0.0,Qatar,Turkey,1,2,Friendly,Doha,Qatar,False
0.0,Slovakia,Switzerland,3,2,Friendly,Trnava,Slovakia,False
0.0,Spain,England,2,0,Friendly,Alicante,Spain,False
0.0,Eswatini,Nigeria,0,0,FIFA World Cup qualification,Lobamba,Eswatini,False
0.0,Wales,Netherlands,2,3,Friendly,Cardiff,Wales,False
0.0,Botswana,Mali,2,1,FIFA World Cup qualification,Francistown,Botswana,False
0.0,Chad,Egypt,1,0,FIFA World Cup qualification,N'Djamena,Chad,False
0.0,Ethiopia,Congo,3,4,FIFA World Cup qualification,Addis Abeba,Ethiopia,False
0.0,Gabon,Mozambique,1,0,FIFA World Cup qualification,Libreville,Gabon,False
0.0,Hong Kong,Macau,2,0,Friendly,Siu Sai Wan,Hong Kong,False
0.0,Russia,Portugal,1,0,Friendly,Krasnodar,Russia,False
0.0,Sweden,Denmark,2,1,UEFA Euro qualification,Solna,Sweden,False
0.0,Tanzania,Algeria,2,2,FIFA World Cup qualification,Dar es Salaam,Tanzania,False
0.0,Ukraine,Slovenia,2,0,UEFA Euro qualification,L'viv,Ukraine,False
0.0,DR Congo,Burundi,3,0,FIFA World Cup qualification,Kinshasa,DR Congo,False
0.0,Equatorial Guinea,Morocco,1,0,FIFA World Cup qualification,Bata,Equatorial Guinea,False
0.0,Guinea,Namibia,2,0,FIFA World Cup qualification,Casablanca,Morocco,True
0.0,Hungary,Norway,2,1,UEFA Euro qualification,Budapest,Hungary,False
0.0,Uganda,Togo,3,0,FIFA World Cup qualification,Kampala,Uganda,False
0.0,Zambia,Sudan,2,0,FIFA World Cup qualification,Ndola,Zambia,False
0.0,Albania,Georgia,2,2,Friendly,Tirana,Albania,False
0.0,Republic of Ireland,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
0.0,Algeria,Tanzania,7,0,FIFA World Cup qualification,Blida,Algeria,False
0.0,Austria,Switzerland,1,2,Friendly,Vienna,Austria,False
0.0,Azerbaijan,Moldova,2,1,Friendly,Baku,Azerbaijan,False
0.0,Bangladesh,Australia,0,4,FIFA World Cup qualification,Dhaka,Bangladesh,False
0.0,Bhutan,Qatar,0,3,FIFA World Cup qualification,Thimphu,Bhutan,False
0.0,Brazil,Peru,3,0,FIFA World Cup qualification,Salvador,Brazil,False
0.0,Burkina Faso,Benin,2,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False
0.0,Burma,Kuwait,3,0,FIFA World Cup qualification,Bangkok,Thailand,True
0.0,Cambodia,Japan,0,2,FIFA World Cup qualification,Phnom Penh,Cambodia,False
0.0,Cameroon,Niger,0,0,FIFA World Cup qualification,Yaoundé,Cameroon,False
0.0,Cape Verde,Kenya,2,0,FIFA World Cup qualification,Praia,Cape Verde,False
0.0,Colombia,Argentina,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False
0.0,Congo,Ethiopia,2,1,FIFA World Cup qualification,Brazzaville,Congo,False
0.0,Denmark,Sweden,2,2,UEFA Euro qualification,Copenhagen,Denmark,False
0.0,East Timor,Saudi Arabia,0,10,FIFA World Cup qualification,Dili,East Timor,False
0.0,Egypt,Chad,4,0,FIFA World Cup qualification,Alexandria,Egypt,False
0.0,England,France,2,0,Friendly,London,England,False
0.0,Estonia,Saint Kitts and Nevis,3,0,Friendly,Tallinn,Estonia,False
0.0,Ghana,Comoros,2,0,FIFA World Cup qualification,Kumasi,Ghana,False
0.0,Guam,Iran,0,6,FIFA World Cup qualification,Dededo,Guam,False
0.0,Honduras,Mexico,0,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False
0.0,Hong Kong,China PR,0,0,FIFA World Cup qualification,Kowloon,Hong Kong,False
0.0,Italy,Romania,2,2,Friendly,Bologna,Italy,False
0.0,Ivory Coast,Liberia,3,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False
0.0,North Korea,Bahrain,2,0,FIFA World Cup qualification,P'yŏngyang,North Korea,False
0.0,Kyrgyzstan,Jordan,1,0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
0.0,Laos,South Korea,0,5,FIFA World Cup qualification,Vientiane,Laos,False
0.0,Luxembourg,Portugal,0,2,Friendly,Luxembourg,Luxembourg,False
0.0,North Macedonia,Lebanon,0,1,Friendly,Skopje,North Macedonia,False
0.0,Malaysia,United Arab Emirates,1,2,FIFA World Cup qualification,Shah Alam,Malaysia,False
0.0,Mali,Botswana,2,0,FIFA World Cup qualification,Bamako,Mali,False
0.0,Nigeria,Eswatini,2,0,FIFA World Cup qualification,Port Harcourt,Nigeria,False
0.0,Paraguay,Bolivia,2,1,FIFA World Cup qualification,Asunción,Paraguay,False
0.0,Poland,Czech Republic,3,1,Friendly,Wrocław,Poland,False
0.0,Russia,Croatia,1,3,Friendly,Rostov-on-Don,Russia,False
0.0,Rwanda,Libya,1,3,FIFA World Cup qualification,Kigali,Rwanda,False
0.0,Senegal,Madagascar,3,0,FIFA World Cup qualification,Dakar,Senegal,False
0.0,Singapore,Syria,1,2,FIFA World Cup qualification,Kallang,Singapore,False
0.0,Slovakia,Iceland,3,1,Friendly,Žilina,Slovakia,False
0.0,Slovenia,Ukraine,1,1,UEFA Euro qualification,Maribor,Slovenia,False
0.0,South Africa,Angola,1,0,FIFA World Cup qualification,Durban,South Africa,False
0.0,Tunisia,Mauritania,2,1,FIFA World Cup qualification,Radès,Tunisia,False
0.0,Turkey,Greece,0,0,Friendly,Istanbul,Turkey,False
0.0,Turkmenistan,Oman,2,1,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
0.0,Uruguay,Chile,3,0,FIFA World Cup qualification,Montevideo,Uruguay,False
0.0,Venezuela,Ecuador,1,3,FIFA World Cup qualification,Ciudad Guayana,Venezuela,False
0.0,Yemen,Uzbekistan,1,3,FIFA World Cup qualification,Doha,Qatar,True
0.0,Burundi,Zanzibar,1,0,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Ethiopia,Rwanda,0,1,CECAFA Cup,Addis Abeba,Ethiopia,False
0.0,Kenya,Uganda,2,0,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Somalia,Tanzania,0,4,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,South Sudan,Djibouti,2,0,CECAFA Cup,Bahir Dar,Ethiopia,True
0.0,Sudan,Malawi,1,2,CECAFA Cup,Bahir Dar,Ethiopia,True
0.0,Rwanda,Tanzania,1,2,CECAFA Cup,Hawassa,Ethiopia,True
0.0,Zanzibar,Uganda,0,4,CECAFA Cup,Hawassa,Ethiopia,True
0.0,Ethiopia,Somalia,2,0,CECAFA Cup,Hawassa,Ethiopia,False
0.0,Kenya,Burundi,1,1,CECAFA Cup,Hawassa,Ethiopia,True
0.0,Malawi,Djibouti,3,0,CECAFA Cup,Bahir Dar,Ethiopia,True
0.0,South Sudan,Sudan,0,0,CECAFA Cup,Bahir Dar,Ethiopia,True
0.0,Djibouti,Sudan,0,4,CECAFA Cup,Bahir Dar,Ethiopia,True
0.0,Rwanda,Somalia,3,0,CECAFA Cup,Hawassa,Ethiopia,True
0.0,South Sudan,Malawi,2,0,CECAFA Cup,Bahir Dar,Ethiopia,True
0.0,Zanzibar,Kenya,3,1,CECAFA Cup,Hawassa,Ethiopia,True
0.0,Ethiopia,Tanzania,1,1,CECAFA Cup,Hawassa,Ethiopia,False
0.0,Uganda,Burundi,1,0,CECAFA Cup,Hawassa,Ethiopia,True
0.0,Ethiopia,Tanzania,1,1,CECAFA Cup,Addis Abeba,Ethiopia,False
0.0,Uganda,Malawi,2,0,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Rwanda,Kenya,0,0,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,South Sudan,Sudan,0,0,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Ethiopia,Uganda,0,0,CECAFA Cup,Addis Abeba,Ethiopia,False
0.0,Rwanda,Sudan,1,1,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Ethiopia,Sudan,1,1,CECAFA Cup,Addis Abeba,Ethiopia,False
0.0,Uganda,Rwanda,1,0,CECAFA Cup,Addis Abeba,Ethiopia,True
0.0,Nicaragua,Cuba,5,0,Friendly,Managua,Nicaragua,False
0.0,Nicaragua,Cuba,1,0,Friendly,Estelí,Nicaragua,False
0.0,Honduras,Cuba,2,0,Friendly,Juticalpa,Honduras,False
0.0,Bangladesh,Nepal,1,0,Friendly,Dhaka,Bangladesh,False
0.0,Nepal,Sri Lanka,0,1,SAFF Cup,Thiruvananthapuram,India,True
0.0,Afghanistan,Bangladesh,4,0,SAFF Cup,Thiruvananthapuram,India,True
0.0,Maldives,Bhutan,3,1,SAFF Cup,Thiruvananthapuram,India,True
0.0,India,Sri Lanka,2,0,SAFF Cup,Thiruvananthapuram,India,False
0.0,Bangladesh,Maldives,1,3,SAFF Cup,Thiruvananthapuram,India,True
0.0,Bhutan,Afghanistan,0,3,SAFF Cup,Thiruvananthapuram,India,True
0.0,Martinique,Guadeloupe,2,0,Friendly,Le Lamentin,Martinique,False
0.0,Catalonia,Basque Country,0,1,Friendly,Barcelona,Spain,False
0.0,India,Nepal,4,1,SAFF Cup,Thiruvananthapuram,India,False
0.0,Afghanistan,Maldives,4,1,SAFF Cup,Thiruvananthapuram,India,True
0.0,Bhutan,Bangladesh,0,3,SAFF Cup,Thiruvananthapuram,India,True
0.0,Afghanistan,Sri Lanka,5,0,SAFF Cup,Thiruvananthapuram,India,True
0.0,India,Maldives,3,2,SAFF Cup,Thiruvananthapuram,India,False
0.0,India,Afghanistan,2,1,SAFF Cup,Thiruvananthapuram,India,False
0.0,Rwanda,Cameroon,1,1,Friendly,Gisenyi,Rwanda,False
0.0,Sweden,Estonia,1,1,Friendly,Abu Dhabi,United Arab Emirates,True
0.0,Bangladesh,Sri Lanka,4,2,Friendly,Jessore,Bangladesh,False
0.0,Trinidad and Tobago,Haiti,0,1,Copa América qualification,Panama City,Panama,True
0.0,Panama,Cuba,4,0,Copa América qualification,Panama City,Panama,False
0.0,Rwanda,DR Congo,1,0,Friendly,Gisenyi,Rwanda,False
0.0,Sweden,Finland,3,0,Friendly,Abu Dhabi,United Arab Emirates,True
0.0,Maldives,Cambodia,3,2,Friendly,Jessore,Bangladesh,True
0.0,Finland,Iceland,0,1,Friendly,Abu Dhabi,United Arab Emirates,True
0.0,Nepal,Sri Lanka,1,0,Friendly,Dhaka,Bangladesh,True
